City,Region,Population,link,Country,Capital City,Capital Population
Boshkengash,Dushanbe,24000,https://www.worlddata.info/asia/tajikistan/index.php,Tajikistan,Dushanbe,778500
Danghara,Khatlon,23000,https://www.worlddata.info/asia/tajikistan/index.php,Tajikistan,Dushanbe,778500
Vose’,Khatlon,22000,https://www.worlddata.info/asia/tajikistan/index.php,Tajikistan,Dushanbe,778500
Bangkok,Central Thailand,10539000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Samut Prakan,Central Thailand,648000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Songkhla,Southern Thailand,407000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Pathum Thani,Central Thailand,317000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Nakhon Si Thammarat,Southern Thailand,260000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Mueang Nonthaburi,Central Thailand,256000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Ratchaburi,Western Thailand,242000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Phra Nakhon Si Ayutthaya,Central Thailand,240000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Nakhon Sawan,Northern Thailand,230000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Saraburi,Central Thailand,225000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Buriram,Isarn,206000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Chiang Rai,Northern Thailand,2e+05,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Samut Sakhon,Central Thailand,196000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Kalasin,Isarn,188000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Nong Khai,Isarn,183000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Chon Buri,Eastern Thailand,180000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Chaiyaphum,Isarn,177000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Kanchanaburi,Western Thailand,172000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Prachuap Khiri Khan,Western Thailand,163000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Narathiwat,Southern Thailand,163000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Hat Yai,Southern Thailand,160000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Phetchabun,Northern Thailand,159000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Phetchaburi,Western Thailand,159000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Chanthaburi,Eastern Thailand,157000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Udon Thani,Isarn,153000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Roi Et,Isarn,153000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Suphan Buri,Western Thailand,148000,https://www.worlddata.info/asia/thailand/index.php,Thailand,Bangkok,10539000
Ankara,Central Anatolia,5663000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Istanbul,Marmara region,14670000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Bursa,Marmara region,3102000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Izmir,Aegean region,2931000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Gaziantep,Southeast Anatolia,2069000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Adana,Mediterranean region,1769000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Konya,Central Anatolia,1269000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Antalya,Mediterranean region,1068000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Diyarbakir,Southeast Anatolia,1010000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Mercin,Mediterranean region,974000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Kayseri,Central Anatolia,930000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Çankaya,Central Anatolia,792000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Eskisehir,Central Anatolia,747000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Bagcilar,Marmara region,724000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Gebze,Marmara region,687000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Denizli,Aegean region,611000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Samsun,Black Sea Region,595000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Sanliurfa,Southeast Anatolia,574000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Kahramanmaras,Mediterranean region,518000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Adapazari,Marmara region,510000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Van,Eastern Anatolia,481000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Karabaglar,Aegean region,458000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Malatya,Eastern Anatolia,453000,https://www.worlddata.info/asia/turkey/index.php,Turkey,Ankara,5663322
Ashgabat,Ahal,1032000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Türkmenabat,Lebap,235000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Dasoguz,Dasoguz,167000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Mary,Mary,115000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Balkanabat,Balkan,88000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Bayramaly,Mary,76000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Turkmenbasy,Balkan,68000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Tejen,Ahal,67000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Abadan,Ahal,39000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Yolöten,Mary,38000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Gowurdak,Lebap,35000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Atamyrat,Lebap,33000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Köneürgench,Dasoguz,30000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Annau,Ahal,28000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Yylanly,Dasoguz,27000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Gumdag,Balkan,24000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Boldumsaz,Dasoguz,21000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Gazanjyk,Balkan,21000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Gazojak,Lebap,21000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Seydi,Mary,18000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Akdepe,"",14000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Murgab,"",13000,https://www.worlddata.info/asia/turkmenistan/index.php,Turkmenistan,Ashgabat,1031992
Abu Dhabi,Abu Dhabi,1483000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Dubai,Dubai,3331000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Sharjah,Ash Shariqah,544000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Al Ain,Abu Dhabi,409000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Ajman,Ajman,226000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Ras al-Khaimah,Ra's al Khaymah,116000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Al Fujayrah,Al Fujayrah,62000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Umm al Qaywayn,Umm al Qaywayn,44000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Khawr Fakkan,Ash Shariqah,34000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Dibba Al-Fujairah,Al Fujayrah,30000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Dibba Al-Hisn,Al Fujayrah,26000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Adh Dhayd,Ash Shariqah,25000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Ar Ruways,Abu Dhabi,16000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Muzayri‘,Abu Dhabi,10000,https://www.worlddata.info/asia/arab-emirates/index.php,United Arab Emirates,Abu Dhabi,1482816
Tashkent,Toshkent Shahri,2572000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Namangan,Namangan,612000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Samarqand,Samarqand,538000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Andijon,Andijon,318000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Nukus,Karakalpakstan,315000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Fergana,Fergana,284000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Bukhara,Bukhara,278000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Qarshi,Qashqadaryo,223000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Qo‘qon,Fergana,187000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Angren,Toshkent,178000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Jizzax,Jizzax,174000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Chirchiq,Toshkent,150000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Urganch,Xorazm,150000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Tirmiz,Surxondaryo,145000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Navoiy,Navoiy,136000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Marg‘ilon,Fergana,133000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Navoiy Shahri,Navoiy,126000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Olmaliq,Toshkent,121000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Shahrisabz,Qashqadaryo,102000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Bekobod,Toshkent,86000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Denov,Surxondaryo,69000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Chust Shahri,Namangan,65000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Kogon,Bukhara,63000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Koson,Qashqadaryo,60000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Kattaqo’rg’on,Samarqand,59000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Oltinko’l,Karakalpakstan,59000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Asaka,Andijon,57000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Guliston,Sirdaryo,53000,https://www.worlddata.info/asia/uzbekistan/index.php,Uzbekistan,Tashkent,2571668
Hanoi,Red River Delta,4678000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Ho Chi Minh City,Southeast,8993000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Da Nang,Southern coastal strip,752000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Haiphong,Red River Delta,603000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Biên Hòa,Southeast,407000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Hue,Northern coastal strip,287000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Nha Trang,Southern coastal strip,283000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Can Tho,Mekong Delta,260000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Rach Gia,Mekong Delta,228000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Qui Nhon,Southern coastal strip,210000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Vung Tau,Southeast,210000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Da Lat,Highland,197000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Thanh Pho Nam Dinh,Red River Delta,193000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Vinh,Northern coastal strip,164000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
La Gi,Southern coastal strip,161000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Phan Thiet,Southern coastal strip,161000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Long Xuyên,Mekong Delta,158000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Can Giuoc,Mekong Delta,152000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Bao Loc,Highland,152000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Thanh Pho Ha Long,Northeast,148000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Buon Ma Thuot,Highland,147000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Sa Pá,Northwest,139000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Cam Pha Mines,Northeast,135000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Thanh Pho Thai Nguyen,Northeast,134000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
My Tho,Mekong Delta,122000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Soc Trang,Mekong Delta,114000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Pleiku,Highland,114000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Thanh Pho Hoa Binh,Northwest,105000,https://www.worlddata.info/asia/vietnam/index.php,Vietnam,Hanoi,4678198
Sanaa,Sanaa,2545000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Al Hudaydah,Muhafazat al Hudaydah,618000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Ta‘izz,Ta‘izz,615000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Adan,Aden,589000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Al Mukalla,Muhafazat Hadramawt,258000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Ibb,Ibb,235000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Dhamar,Dhamar,160000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
'Amran,Omran,91000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Sayyan,Sanaa,69000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Zabid,Muhafazat al Hudaydah,53000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Sa'dah,Sa'dah,52000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Bajil,Muhafazat al Hudaydah,48000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Hajjah,Hajjah,44000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Dhi as Sufal,Ibb,38000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Al Bayda',Muhafazat al Bayda',38000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Ataq,Shabwah,37000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Bayt al Faqih,Muhafazat al Hudaydah,34000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Yarim,Ibb,33000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Sahar,Sanaa,32000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Lahij,Lahij,23000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Zinjibar,Abyan,20000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Al Hazm,Al Jawf,18000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Ma'rib,Ma’rib,17000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Dhalie,Ad Dali',15000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Jawf al Maqbabah,Abyan,14000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Al Ghayzah,Al Mahrah,11000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Al Mahwit,Al Mahwit,11000,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Hadibu,Muhafazat Hadramawt,8550,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Qalansiyah,Soqatra Governorate,3500,https://www.worlddata.info/asia/yemen/index.php,Yemen,Sanaa,2545000
Canberra,Australian Capital Territory,412000,https://www.worlddata.info/australia/australia/index.php,Australia,Canberra,411667
Brisbane,Queensland,1209000,https://www.worlddata.info/australia/australia/index.php,Australia,Canberra,411667
